text,path,is_story
"55-hour shutdown starts tonight for I-80, I-680, Highway 12 interchange in East Bay",/eastbay/article/55-hour-shutdown-starts-tonight-for-I-80-I-680-17338384.php,1
A survey by the UC Davis Violence Prevention Research Program finds that many Americans believe political violence can be justified. About 40% of...,/politics/joegarofoli/article/A-study-asked-Americans-if-they-could-support-17316022.php,1
Silicon Valley Classic’s stirring comeback puts spotlight on...,/sports/jenkins/article/silicon-valley-classic-comeback-17339190.php,1
See how Mayor Breed plans to spend S.F.'s $14 billion budget,/projects/2022/san-francisco-budget/,1
Kathleen O'Dell,/author/kathleen-odell/,0
Health,/category/health/,0
sports,/category/springfield-sports/,0
Death notices,/death-notices/,0
Privacy Policy,/privacy-policy/,0
Stuck at your 9-to-5? Absentee voting available Saturday in Greene County,/springfield-government/springfield-elections-citizen-participation/absentee-voting-on-saturday/,1
Column: Daily Citizen and KY3 team up to shine light on child care crisis,/voices-opinion/column-daily-citizen-and-ky3-team-up-to-shine-light-on-child-care-crisis/,1
SummerFest,/calendar/bethel_park/summerfest/event_e5070ae4-09d1-11ed-903c-7fb4ce6c4512.html,1
Life & Culture,/life-culture/,0
Career,/life-culture/career/,0
What's Happening,/life-culture/whats_happening/,0
Article with images+13,/news/bethel-park-celebrates-life-of-beloved-teacher/article_223a9e9e-0c70-11ed-bc36-539645664068.html,1
Article with images+3,/sports/rickel-hetz-compete-in-national-all-star-lacrosse-matches/article_e793c540-0e18-11ed-a812-bf6ce87de9dd.html,1
XFL detour doesn't extinguish NFL dream for Mt. Lebanon grad,/sports/xfl-detour-doesnt-extinguish-nfl-dream-for-mt-lebanon-grad/article_8d94e4ee-0d27-11ed-9aeb-239ae96777c5.html,1
Start It Up,/startitup/,0
Advertise With Us,/advertise-with-us,0
BeLocal,/belocal,0
Best Buds,/sponsored/bestbuds,0
Email,,0
SMS,,0
About,/curling/page/about,0
English,,0
Blog,/news/blog/,0
Silicon Valley lawmaker says stop the monkey business,/silicon-valley-lawmaker-california-assemblymember-alex-lee-says-stop-the-monkey-business-with-misleading-campaign-ads-election-2022/,1
News & Politics,/news-and-politics,0
Privacy Policy,/privacy,0
House Beautiful,/lifestyle/g4384/american-towns-that-look-like-europe/,0
Archives,/archives/,0
Douglas Domayer,/articles/douglas-domayer-obituary/,1
Family & Friends,/category/family-friends/,0
Contact Us,/contact-us/,0
Here Are the Congressional Democrats Who Donated to Anti-Choice Dem Henry Cuellar,/2022/06/24/here-are-the-congressional-democrats-who-donated-to-anti-choice-dem-henry-cuellar/,1
GOP Effort to Subvert Democracy Heads to SCOTUS,/2022/07/01/gop-effort-to-subvert-democracy-heads-to-scotus/,1
Chevron-Funded Super PAC Boosted Oil-Friendly Dem in California Congressional Primary,/2022/07/15/chevron-funded-super-pac-boosted-oil-friendly-dem-in-california-congressional-primary/,1
"Pelosi Fortune Growing Rapidly, Per New Disclosure",/2022/07/25/pelosi-fortune-growing-rapidly-per-new-disclosure/,1
Quick Hits Primary category in which blog post is published,/category/quick-hits/,0
Live COVID-19 Tracker,,0
Advertising,/advertise,0
Aaron Gettinger,/author/aaron-gettinger/,0
Book Review: ‘The Third Coast’,/book-review-the-third-coast/,1
Housing,/category/housing/,0
Use of force: a double standard,/use-of-force-a-double-standard/,1
Accessibility Statement,/accessibility-statement/,0
Best Binoculars,/26021-best-binoculars.html,0
About Us,/41418-about-us.html,0
"Elizabeth Howell, Ph.D.Space Science Journalist",/author/elizabeth-howell,0
FAQ,/about/faq/,0
Donate,/donate/,0
Saved articles,/subscriber/saved-articles,0
Digital access,/digitalaccess/,0
Coronavirus,/local/coronavirus/,0
Site index,/siteindex/,0
Subscribe,/subscribe/,0
Saved Articles,/subscriber/saved-articles,0
Comics & Games,/variety/comicgames/,0
In the Lab,/category/in-the-lab/,0
My Account,/my-account/,0
Sponsor An Event,/partner-with-us/,0
Podcasts,/podcasts/,0
View All,/staff,0
Subscribe,/stat-plus/subscribe/,0
Exclusive,/category/exclusive/,0
Do Not Sell my Data,/privacy/,0
Coronavirus,/topic/coronavirus/,0
Contact Us,/contact,0
Newsletter,/newsletter,0
Reporting,/original-content,0
moved aggressively,/labor/memo-writer-jennifer-abruzzo/,0
Slow Bloom Coffee,/,0
Joy Silk standard,/P5gfQduA5S,0
"After dominating the short-video market, TikTok may be considering a music service",/2022/07/29/after-dominating-the-short-video-market-tiktok-may-be-considering-a-music-service/,1
The biggest story from Big Tech earnings is the sheer growth power of public cloud,/2022/07/29/the-biggest-story-from-big-tech-earnings-is-the-sheer-growth-power-of-public-cloud/,1
More in Houston & Peach,/news/local/community/houston-peach/,0
Accused Macon killer claims he shot his mom’s boyfriend 5 times to defend her. Did he lie?,/news/local/crime/article263968111.html,1
"Toddler left camper as parents slept, spent night walking forest, Maine rescuers say",/news/nation-world/national/article263955791.html,1
Video shows creative way rattlesnake was coaxed out from under mini fridge in Arizona,/news/nation-world/national/article263957126.html,1
"1
                            Clothes & Accessories",/classifieds/sale/clothes/,0
"1
                            Livestock",/classifieds/sale/livestock/,0
Opinion,/opinion,0
Submit,/submit/,0
TH Perks,,0
About The 74,/about,0
Privacy Policy,/privacy-policy,0
Donate,/memberform,0
4Fams,/tag/4fams/,0
Footer,,0
COVID-19 Memorial,/,0
Events,/events,0
Carissa Allen,/staff/carissa-allen,0
Carson Cashion,/staff/carson-cashion,0
Jackson Reyes,/staff/jackson-reyes,0
Sign In,/login/,0
Katarina Zimmer,/author/katarina-zimmer/,0
Soraya Roberts,/author/soraya-roberts/,0
Steven Thrasher,/author/steven-thrasher/,0
Culture,/culture/,0
see all,/most-popular/,0
Ethereum,/category/ethereum,0
Gaming and Metaverse,/category/gaming-and-metaverse,0
Markets,/category/markets,0
Sponsored,/category/sponsored,0
NFTs > Marketplaces,/data/nft-non-fungible-tokens/marketplaces,0
privacy policy,/privacy-policy,0
Privacy Policy,/privacy-policy,0
From our newsroom,../originals/,0
more,Children,0
Politics,/politics,0
Environmental Health News,/,0
USM will no longer require standardized test scores with applications,/2022/07/01/usm-votes-test-optional/,1
Baltimore Symphony Orchestra to craft special performance for each Maryland county,/2022/07/12/bso-musical-performance-culture-maryland-counties/,1
DC’s 9:30 Club hosts ROLE MODEL and THE BLSSM for a sell-out performance,/2022/07/12/dc-9-30-club-role-model-blssm/,1
Via Spotify,/show/35J1pfg6oKEyHvPRS1Na5d,0
Senator Black hosts a whisky shindig on the Hill,/2022/06/20/senator-black-hosts-a-whisky-shindig-on-the-hill/367678,1
"The ‘expensive novelty’ in our food system is meat, not protein made from plants",/2022/07/25/the-expensive-novelty-in-our-food-system-is-meat-not-protein-made-from-plants/373866,1
"Four years in, Canada-Saudi diplomatic impasse shows no signs of resolution, but trade continues",/2022/07/27/four-years-in-canada-saudi-diplomatic-impasse-shows-no-signs-of-resolution-but-trade-continues/374155,1
Startups That Hired Rapidly Learn the Virtue of Slowing Down,/articles/startups-that-hired-rapidly-learn-the-virtue-of-slowing-down,1
"Video: How Vinyl Flooring Made With Uyghur Forced Labor Ends Up at Big Box StoresLauren Feeney, Mara Hvistendahl, Sharon Lerner",/2022/06/14/video-how-vinyl-flooring-made-with-uyghur-forced-labor-ends-up-at-big-box-stores/,1
"Federal Prison Officials Knew of Misconduct, Corruption, and Abuse, Senate Investigation FindsAkela Lacy",/2022/07/26/atlanta-prison-suicide-senate-investigation/,1
Russia-Ukraine War Is Propelling Us Into a New Age of Global Political UpheavalMurtaza Hussain,/2022/07/27/russia-ukraine-war-sri-lanka-energy/,1
U.S. Played Secret Role in Nigeria Attack That Killed More Than 160 CiviliansNick Turse,/2022/07/28/nigeria-civilian-displaced-bombing-us/,1
Behind the Manchin MiracleDeconstructed,/2022/07/29/deconstructed-ro-khanna-manchin-climate-deal/,1
Oil and Gas’s Pivot to Blue Hydrogen Is Falling ThroughJustin Mikulka,/2022/07/30/blue-hydrogen-climate-oil-and-gas/,1
New Zealand Rugby chief refuses to comment on Foster's future after South Africa Tests,/ian-foster-new-zealand-2-5829575-Jul2022/,1
'We're still working on it': Cabinet ends without agreement on agriculture emissions target,/cabinet-sectoral-emissions-agriculture-5826819-Jul2022/,1
Calls for dedicated State service to pursue parents who fail to pay child maintenance,/child-maintenance-2-5827131-Jul2022/,1
10 Comments,/liz-truss-rishi-sunak-prime-minister-leadership-race-uk-5829744-Jul2022/,1
13 Comments,/swim-ban-velvet-strand-portmarnock-fingal-dublin-5829914-Jul2022/,1
Sunak allies insist ‘all to play for’ in UK Tory leadership bid even as Truss pulls ahead,/uk-tory-leadership-race-continues-5830137-Jul2022/,1
ALLBLK Showrunners Deshawn Plair and Sade Oyinade Are Thriving in Their Roles,/allblk-showrunners-deshawn-plair-and-sade-oyinade-are-thriving-in-their-roles.html,1
April Verrett Unanimously Elected as Secretary Treasurer of SEIU International Board,/april-verrett-unanimously-elected-as-secretary-treasurer-of-seiu-international-board.html,1
Read More »,/community-mourns-passing-of-councilman-john-j-kennedy.html,1
Kaiser Permanente Hospitals Rated Among the Nation’s Top Performers,/kaiser-permanente-hospitals-rated-among-the-nations-top-performers.html,1
Louisiana welcomes immigrants,/2022/06/29/louisiana-welcomes-immigrants/,1
Youths’ vision for public safety,/2022/07/19/youths-vision-for-public-safety/,1
Jury begins deliberations in DA Williams tax trial,/2022/07/26/jury-begins-deliberations-in-da-williams-tax-trial/,1
"Madeline Heim and Caitlin Looby, Milwaukee Journal Sentinel",/author/madeline-heim-and-caitlin-looby/,1
In Case You Missed It,/entertainment,0
Magazine,/entertainment/magazine,0
TikTok,/entertainment/tiktok,0
Commentary,/opinion/commentary,0
Browse Archive / Back Issues,/archive,0
Economic Policy,/economy,0
Climate of Opportunity,/environment/climate-of-opportunity,0
Read more,/labor/when-workers-rights-and-antitrust-come-together/,1
Subscription Services,/subscribe,0
Gabrielle Gurley,/topics/gabrielle-gurley/,0
Hannah Story Brown,/topics/hannah-story-brown/,0
About Us,/about,0
In the Interlude,/interlude,0
أسطورة عصر لبنان الذهبي: هل حقّا فقدنا الفردوس؟,/myth-golden-era-lebanon,0
Migration & Displacement,/topics/migration-displacement,0
Menu,,0
Privacy & Cookie Policy,/,0
motors,/motors/,0
US News,/news/us-news/,0
Sun Vouchers,/vouchercodes/,0
PRIVACY POLICY,/privacy-policy/,0
Movies,/category/movies/,0
Television,/category/tv/,0
Data & Analysis,/category/wrappro/data-analysis/,0
Oscars,/oscarwrap/,0
Georgia's Republican U.S. Senate candidates support abortion ban,/cnhi_network/georgias-republican-u-s-senate-candidates-support-abortion-ban/article_6fc108f6-ab95-5c58-b3bb-3fd0a74ddcbd.html,1
Boarding service to benefit local dog rescue mission,/community/boarding-service-to-benefit-local-dog-rescue-mission/article_93a064cd-da2e-5bce-b637-7f0921055a2e.html,1
Couples,/categories/couples/,0
Gossip / Rumors,/categories/gossip-rumors/,0
Hip Hop,/categories/hip-hop/,0
LGBT,/categories/lgbt/,0
Summer,/categories/summer/,0
Twitter,/categories/twitter/,0
WWE,/categories/wwe/,0
Snoop Dogg,/people/snoop-dogg/,0
Sports,/sports/,0
Playlist,/audio-articles/player/audio-category-17,0
DMCA Notices,/dmca/,0
Advertising,/advertising-information/,0
...,/articles/a-philadelphia-story/,1
...,/articles/guardian-of-the-baseball-galaxy/,1
Contact Us,/contact-us/,0
About,/your-community-newspaper/,0
ASK JOERenting to own can be an appealing option in the real estate market — here’s what you need to know2 days ago,/real-estate/2022/07/29/renting-to-own-can-be-an-appealing-option-in-the-real-estate-market-heres-what-you-need-to-know.html,1
Francisco González Paredes,/autor/francisco-gonzalez-paredes.html,0
Enseñanza,/guia_util/ensenanza.html,0
Salud y Belleza,/xaloc/salud-belleza.html,0
Manage subscriptions,/,0
News,/category/news/,0
Uvalde County Map,,0
Anniversaries: Padilla,/articles/anniversaries-padilla/,1
...,/articles/george-t-cooper-jr-2/,1
Plans underway for softball league,/articles/plans-underway-for-softball-league/,1
...,/articles/sherrill-l-moore/,1
News Tip,/forms-and-submissions/news-tip/,0
Rack Locations,/rack-locations/,0
Kelly Rissman,/contributor/kelly-rissman,0
Business,/news/business,0
Royals,/style/royals,0
France,/,0
Italy,/,0
More Cover Stories,/access-digital/,0
More From Comic-Con,/t/comic-con/,0
WordPress.com VIP,/,0
Variety Insight,/,0
More in Lifestyle,/lifestyle/,0
"County oil, gas companies may face steep bond increases",/story/news/2022/07/29/ventura-county-oil-gas-bonds-drilling-voting/10177593002/,1
"Dr. Loh: What now, vaccine makers? Dr. Irving Kent Loh",/story/opinion/columnists/2022/07/30/dr-loh-what-now-vaccine-makers/10174529002/,1
Classifieds,,0
Subscriber Guide,/subscriberguide,0
Updated: NFL Power RankingsNewArena|,/nfl/post-draft-nfl-power-rankings-from-worst-to-best/,1
E-Edition,/user/enewspaper,0
Wolf &amp; Shepherd,/pages/home/,0
10Best,/,0
Storytellers,/,0
Apps,/en_us/page/app,0
Privacy & Terms,/en_us/page/privacy-and-terms,0
Food,/en/section/food,0
Sex,/en/section/sex,0
Rec Room,/en/section/shopping,0
Travel,/en/section/travel,0
Sign In,/en/sign-in,0
The 8:46 Project,/en/topic/846,0
The Gender Spectrum Collection,/,0
How is the New Scrooge in South Coast Repertory’s ‘A Christmas Carol?’,/2021/12/how-is-the-new-scrooge-in-south-coast-repertorys-a-christmas-carol/,1
Chamber of Commerce,/2022/07/anaheim-chamber-ceo-todd-ament-pleads-guilty-to-fraud-charges-could-face-decades-in-federal-prison/,1
Eligible Citizens Interested in Local Office Can File Candidacy Documents with the Registrar of Voters or Their City Clerk,/2022/07/eligible-citizens-interested-in-local-office-can-file-candidacy-documents-with-the-registrar-of-voters-or-their-city-clerk/,1
ARTS & CULTURE,/arts/,0
Brandon Pho,/author/bpho/,0
INSIDE THE NEWSROOM,/category/about/inside-the-newsroom/,0
"NORBERTO SANTANA, JR.",/category/columnists/norberto-santana-jr/,0
INVOLVEMENT,/involvement/,0
SUBSCRIBE,/subscribe,0
Manage Newsletters,/newsletters/manage/,0
Vietnam 2021,/specials/vietnam-2021/,0
Tim Murtaugh,/staff/tim-murtaugh/,0
Washington,/topics/washington/,0
Podcasts Main,/washington-times-podcasts/,0
The perfect match: North Texas woman donating kidney to help save best friend’s life,/article/features/best-friends-diabetes-awareness-kidney-named-cher/287-3df72a71-b039-4cda-add3-a98f22a2ba9d,1
Homeward found: Tim Martin's nomadic journey from homeless father to world-renown basketball trainer,/article/features/originals/tim-martin-journey-homeless-father-to-world-renown-basketball-trainer-nba/287-64e59527-81ab-432e-ac1a-edf168b62153,1
